queryId	subjectId	identity.x	alignmentLength.x	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	identity.y	alignmentLength.y	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y
KY21.Chr10.490	tr|F6VII3|F6VII3_CIOIN	97.973	592	2	1	22	613	1	582	0	1179	97.973	592	2	1	1	582	22	613	0	1179
KY21.Chr10.491	tr|F6PJL4|F6PJL4_CIOIN	99.688	321	1	0	26	346	1	321	0	677	99.688	321	1	0	1	321	26	346	0	677
KY21.Chr10.492	tr|H2XLB3|H2XLB3_CIOIN	96.25	240	5	1	13	252	1	236	2.9e-168	481	96.25	240	5	1	1	236	13	252	1.52e-168	481
KY21.Chr10.494	tr|F6RHS4|F6RHS4_CIOIN	100	62	0	0	12	73	1	62	1.88e-40	125	100	62	0	0	1	62	12	73	2.5e-40	125
KY21.Chr10.496	tr|F6RI30|F6RI30_CIOIN	100	60	0	0	11	70	1	60	5.79e-38	119	100	60	0	0	1	60	11	70	7.77e-38	119
KY21.Chr10.50	tr|H2XLF5|H2XLF5_CIOIN	96.429	56	2	0	287	342	1	56	6.4e-37	125	96.429	56	2	0	1	56	287	342	1.64e-37	125
KY21.Chr10.502	tr|H2XJP6|H2XJP6_CIOIN	98.929	280	3	0	58	337	1	280	0	568	98.929	280	3	0	1	280	58	337	0	568
KY21.Chr10.505	tr|F7BE19|F7BE19_CIOIN	99.237	262	2	0	15	276	1	262	0	532	99.237	262	2	0	1	262	15	276	0	532
KY21.Chr10.506	tr|F7BDM8|F7BDM8_CIOIN	100	284	0	0	4	287	1	284	0	587	100	284	0	0	1	284	4	287	0	587
KY21.Chr10.507	tr|F6RI55|F6RI55_CIOIN	100	251	0	0	6	256	1	251	0	526	100	251	0	0	1	251	6	256	0	526
KY21.Chr10.508	tr|F7AUA7|F7AUA7_CIOIN	97.523	4482	79	8	62	4523	1	4470	0	9017	97.523	4482	79	8	1	4470	62	4523	0	9017
KY21.Chr10.509	tr|F6RI63|F6RI63_CIOIN	100	138	0	0	1	138	13	150	2.03e-93	276	100	138	0	0	13	150	1	138	4.39e-93	276
KY21.Chr10.51	tr|H2XX98|H2XX98_CIOIN	87.07	611	44	6	3	587	1	602	0	1022	87.07	611	44	6	1	602	3	587	0	1022
KY21.Chr10.510	tr|F6YP95|F6YP95_CIOIN	92.588	769	8	2	91	859	1	720	0	1444	92.588	769	8	2	1	720	91	859	0	1444
KY21.Chr10.511	tr|F6T3M6|F6T3M6_CIOIN	100	401	0	0	431	831	1	401	0	837	100	401	0	0	1	401	431	831	0	837
KY21.Chr10.513	tr|F6YP84|F6YP84_CIOIN	94.411	841	12	3	15	851	1	810	0	1616	94.411	841	12	3	1	810	15	851	0	1616
KY21.Chr10.516	tr|Q1RLI4|Q1RLI4_CIOIN	92.79	749	7	3	2	708	1	744	0	1417	92.79	749	7	3	1	744	2	708	0	1417
KY21.Chr10.520	tr|F6Y444|F6Y444_CIOIN	95.541	628	9	2	23	650	1	609	0	1213	95.541	628	9	2	1	609	23	650	0	1213
KY21.Chr10.522	tr|F6Y3N0|F6Y3N0_CIOIN	98.396	187	3	0	422	608	1	187	6.44e-137	395	98.396	187	3	0	1	187	422	608	3.1e-137	395
KY21.Chr10.523	tr|F6QAE6|F6QAE6_CIOIN	99.296	142	1	0	25	166	1	142	9.53e-106	297	99.296	142	1	0	1	142	25	166	1.27e-105	297
KY21.Chr10.524	tr|F6Y3M3|F6Y3M3_CIOIN	98.958	288	1	1	5	292	1	286	0	579	98.958	288	1	1	1	286	5	292	0	579
KY21.Chr10.525	tr|F6RIG9|F6RIG9_CIOIN	96.584	322	10	1	255	576	396	716	0	580	96.584	322	10	1	396	716	255	576	0	580
KY21.Chr10.526	tr|H2XJI9|H2XJI9_CIOIN	93.239	355	5	1	50	404	1	336	0	681	93.239	355	5	1	1	336	50	404	0	681
KY21.Chr10.527	tr|F6RIH8|F6RIH8_CIOIN	99.194	248	2	0	27	274	1	248	8.43e-175	505	99.194	248	2	0	1	248	27	274	4.46e-175	505
KY21.Chr10.528	tr|F6RIM1|F6RIM1_CIOIN	99.119	227	2	0	815	1041	1	227	7.53e-155	473	99.119	227	2	0	1	227	815	1041	1.42e-155	473
KY21.Chr10.529	tr|F6XEV8|F6XEV8_CIOIN	99.593	492	2	0	3	494	1	492	0	1028	99.593	492	2	0	1	492	3	494	0	1028
KY21.Chr10.53	tr|F6VD64|F6VD64_CIOIN	97.041	169	5	0	6	174	1	169	8.85e-122	339	97.041	169	5	0	1	169	6	174	1.34e-121	339
KY21.Chr10.530	tr|F6XER0|F6XER0_CIOIN	99.663	297	1	0	12	308	1	297	0	625	99.663	297	1	0	1	297	12	308	0	625
KY21.Chr10.533	tr|H2XSL7|H2XSL7_CIOIN	99.265	136	1	0	3	138	1	136	2.76e-100	282	99.265	136	1	0	1	136	3	138	4.17e-100	282
KY21.Chr10.534	tr|F6XEB2|F6XEB2_CIOIN	98.925	93	0	1	6	97	1	93	1.75e-63	186	98.925	93	0	1	1	93	6	97	2.62e-63	186
KY21.Chr10.536	tr|F6USV3|F6USV3_CIOIN	98.371	614	1	1	3	616	1	605	0	1237	98.371	614	1	1	1	605	3	616	0	1237
KY21.Chr10.54	tr|K9J6P3|K9J6P3_CIOIN	99.174	242	1	1	24	264	2	243	4.58e-175	481	99.174	242	1	1	2	243	24	264	6.6e-175	481
KY21.Chr10.544	tr|H2XXC6|H2XXC6_CIOIN	99.441	179	1	0	6	184	1	179	2.37e-133	372	99.441	179	1	0	1	179	6	184	2.56e-133	372
KY21.Chr10.547	tr|F6URQ9|F6URQ9_CIOIN	99.593	492	2	0	2	493	1	492	0	995	99.593	492	2	0	1	492	2	493	0	995
KY21.Chr10.548	tr|F6U4L6|F6U4L6_CIOIN	99.568	1158	5	0	89	1246	1	1158	0	2392	99.568	1158	5	0	1	1158	89	1246	0	2392
KY21.Chr10.549	tr|F6RIW3|F6RIW3_CIOIN	98.894	452	5	0	1	452	1	452	0	925	98.894	452	5	0	1	452	1	452	0	925
KY21.Chr10.55	tr|F7AS68|F7AS68_CIOIN	98.374	246	2	2	13	257	1	245	5.27e-177	485	98.374	246	2	2	1	245	13	257	7.86e-177	485
KY21.Chr10.550	tr|H2XW93|H2XW93_CIOIN	99.365	630	4	0	26	655	1	630	0	1291	99.365	630	4	0	1	630	26	655	0	1291
KY21.Chr10.551	tr|A0A1W2WG08|A0A1W2WG08_CIOIN	99.149	235	2	0	24	258	1	235	1.1e-175	481	99.149	235	2	0	1	235	24	258	1.57e-175	481
KY21.Chr10.552	tr|F6RIY5|F6RIY5_CIOIN	98.771	814	7	1	40	850	1	814	0	1651	98.771	814	7	1	1	814	40	850	0	1651
KY21.Chr10.554	tr|H2Y1H7|H2Y1H7_CIOIN	96.023	352	14	0	20	371	1	352	0	698	96.023	352	14	0	1	352	20	371	0	698
KY21.Chr10.556	tr|H2XSM1|H2XSM1_CIOIN	87.831	567	21	2	2	568	1	519	0	991	87.831	567	21	2	1	519	2	568	0	991
KY21.Chr10.557	tr|F6PLM8|F6PLM8_CIOIN	90.8	500	11	2	1	469	4	499	0	929	90.8	500	11	2	4	499	1	469	0	929
KY21.Chr10.559	tr|F6RIZ5|F6RIZ5_CIOIN	96.853	572	17	1	2	573	1	571	0	1140	96.853	572	17	1	1	571	2	573	0	1140
KY21.Chr10.56	tr|F7BAQ6|F7BAQ6_CIOIN	99.595	247	1	0	24	270	1	247	0	503	99.595	247	1	0	1	247	24	270	0	503
KY21.Chr10.560	tr|F6RJ04|F6RJ04_CIOIN	50.881	511	73	9	35	540	1	338	2.82e-143	415	54.545	506	62	9	1	338	35	540	3.63e-157	451
KY21.Chr10.561	tr|F6PMK8|F6PMK8_CIOIN	96.986	730	2	2	18	747	1	710	0	1439	96.986	730	2	2	1	710	18	747	0	1439
KY21.Chr10.562	tr|F6RJ12|F6RJ12_CIOIN	100	295	0	0	382	676	1	295	0	634	100	295	0	0	1	295	382	676	0	634
KY21.Chr10.563	tr|H2XUD1|H2XUD1_CIOIN	100	121	0	0	36	156	1	121	1.22e-86	248	100	121	0	0	1	121	36	156	1.48e-86	248
KY21.Chr10.565	tr|H2Y009|H2Y009_CIOIN	93.939	495	4	5	6	497	1	472	0	792	93.939	495	4	5	1	472	6	497	0	792
KY21.Chr10.566	tr|H2Y1N8|H2Y1N8_CIOIN	98.394	249	2	1	79	325	1	249	0	511	98.394	249	2	1	1	249	79	325	0	511
KY21.Chr10.567	tr|H2XY48|H2XY48_CIOIN	98.341	422	7	0	11	432	1	422	0	847	98.341	422	7	0	1	422	11	432	0	847
KY21.Chr10.568	tr|F6RJ37|F6RJ37_CIOIN	97.357	227	6	0	3	229	1	227	1.05e-163	455	97.357	227	6	0	1	227	3	229	1.05e-163	455
KY21.Chr10.570	tr|H2XJF8|H2XJF8_CIOIN	97.601	542	8	1	8	544	1	542	0	1088	97.601	542	8	1	1	542	8	544	0	1088
KY21.Chr10.571	tr|H2Y397|H2Y397_CIOIN	98.074	623	7	1	259	881	1	618	0	1202	98.074	623	7	1	1	618	259	881	0	1202
KY21.Chr10.576	tr|F6RJH4|F6RJH4_CIOIN	99.057	212	2	0	2	213	1	212	6.36e-162	452	99.057	212	2	0	1	212	2	213	5.09e-162	452
KY21.Chr10.578	tr|F6QNF1|F6QNF1_CIOIN	99.793	484	1	0	88	571	1	484	0	998	99.793	484	1	0	1	484	88	571	0	998
KY21.Chr10.579	tr|F6QNI1|F6QNI1_CIOIN	70.925	227	22	1	12	238	1	183	5.41e-104	298	74.89	227	13	2	1	183	12	238	6.64e-113	320
KY21.Chr10.58	tr|F6YLU7|F6YLU7_CIOIN	99.6	250	1	0	15	264	1	250	0	506	99.6	250	1	0	1	250	15	264	0	506
KY21.Chr10.580	tr|F6QNK0|F6QNK0_CIOIN	99.24	263	2	0	18	280	1	263	0	532	99.24	263	2	0	1	263	18	280	0	532
KY21.Chr10.581	tr|F6QNM6|F6QNM6_CIOIN	99.836	609	1	0	332	940	1	609	0	1266	99.836	609	1	0	1	609	332	940	0	1266
KY21.Chr10.583	tr|F6UR92|F6UR92_CIOIN	99.443	359	2	0	197	555	1	359	0	730	99.443	359	2	0	1	359	197	555	0	730
KY21.Chr10.587	tr|F6QSS7|F6QSS7_CIOIN	99.267	546	4	0	2519	3064	1	546	0	1114	99.267	546	4	0	1	546	2519	3064	0	1114
KY21.Chr10.588	tr|F6RBI7|F6RBI7_CIOIN	100	320	0	0	26	345	1	320	0	667	100	320	0	0	1	320	26	345	0	667
KY21.Chr10.589	tr|F6RNX9|F6RNX9_CIOIN	98.691	382	5	0	18	399	1	382	0	797	98.691	382	5	0	1	382	18	399	0	797
KY21.Chr10.591	tr|F6VBY8|F6VBY8_CIOIN	95.585	906	10	2	6	881	1	906	0	1777	95.585	906	10	2	1	906	6	881	0	1777
KY21.Chr10.596	tr|F6VC32|F6VC32_CIOIN	94.521	73	2	1	16	88	1	71	3.42e-44	136	94.521	73	2	1	1	71	16	88	4.32e-44	136
KY21.Chr10.598	tr|H2XTR6|H2XTR6_CIOIN	98.354	243	4	0	11	253	1	243	6.39e-177	485	98.354	243	4	0	1	243	11	253	9.6e-177	485
KY21.Chr10.60	tr|F7A8J9|F7A8J9_CIOIN	100	461	0	0	4	464	1	461	0	937	100	461	0	0	1	461	4	464	0	937
KY21.Chr10.600	tr|F6RGC9|F6RGC9_CIOIN	99.602	251	1	0	667	917	1	251	4.3e-177	516	99.602	251	1	0	1	251	667	917	1.53e-177	516
KY21.Chr10.601	tr|F6RG85|F6RG85_CIOIN	90.588	255	2	1	6	260	1	233	2.09e-171	472	90.588	255	2	1	1	233	6	260	2.89e-171	472
KY21.Chr10.602	tr|F6RGU6|F6RGU6_CIOIN	99.77	435	1	0	744	1178	1	435	0	890	99.77	435	1	0	1	435	744	1178	0	890
KY21.Chr10.603	tr|F6RPI4|F6RPI4_CIOIN	99.614	259	1	0	5	263	1	259	0	532	99.614	259	1	0	1	259	5	263	0	532
KY21.Chr10.605	tr|F6PTW3|F6PTW3_CIOIN	97.131	244	7	0	3	246	1	244	1.1e-180	494	97.131	244	7	0	1	244	3	246	1.68e-180	494
KY21.Chr10.606	tr|F6RPK0|F6RPK0_CIOIN	97.61	251	1	1	2	252	1	246	0	499	97.61	251	1	1	1	246	2	252	0	499
KY21.Chr10.607	tr|F6PTH0|F6PTH0_CIOIN	94	250	15	0	5	254	1	250	8.31e-178	488	94	250	15	0	1	250	5	254	1.28e-177	488
KY21.Chr10.61	tr|F7B8D7|F7B8D7_CIOIN	97.449	196	5	0	6	201	1	196	1.06e-137	397	97.449	196	5	0	1	196	6	201	5.4e-138	397
KY21.Chr10.611	tr|F6PUC9|F6PUC9_CIOIN	99.203	251	2	0	5	255	1	251	0	513	99.203	251	2	0	1	251	5	255	0	513
KY21.Chr10.612	tr|F6RHG2|F6RHG2_CIOIN	100	183	0	0	4	186	1	183	6.21e-139	384	100	183	0	0	1	183	4	186	9.56e-139	384
KY21.Chr10.614	tr|F6RMV1|F6RMV1_CIOIN	96.606	442	7	1	25	458	1	442	0	887	96.606	442	7	1	1	442	25	458	0	887
KY21.Chr10.616	tr|H2XJS2|H2XJS2_CIOIN	63.158	38	10	1	4	37	1	38	3.67e-09	46.6	63.158	38	10	1	1	38	4	37	8.67e-09	46.6
KY21.Chr10.617	tr|F6RN78|F6RN78_CIOIN	100	152	0	0	15	166	1	152	1.56e-112	315	100	152	0	0	1	152	15	166	2.24e-112	315
KY21.Chr10.618	tr|F6RPK9|F6RPK9_CIOIN	99.275	138	1	0	7	144	1	138	6.11e-102	286	99.275	138	1	0	1	138	7	144	9.16e-102	286
KY21.Chr10.620	tr|F6RPM3|F6RPM3_CIOIN	99.16	357	3	0	375	731	1	357	0	719	99.16	357	3	0	1	357	375	731	0	719
KY21.Chr10.621	tr|F6RN92|F6RN92_CIOIN	100	227	0	0	23	249	1	227	1.15e-171	471	100	227	0	0	1	227	23	249	1.64e-171	471
KY21.Chr10.623	tr|F6RNB1|F6RNB1_CIOIN	99.296	284	2	0	264	547	1	284	0	585	99.296	284	2	0	1	284	264	547	0	585
KY21.Chr10.631	tr|F6XQ53|F6XQ53_CIOIN	99.412	170	1	0	313	482	1	170	1.51e-119	355	99.412	170	1	0	1	170	313	482	5.14e-120	355
KY21.Chr10.633	tr|F6RPR2|F6RPR2_CIOIN	97.561	328	8	0	4240	4567	1	328	0	660	97.561	328	8	0	1	328	4240	4567	0	660
KY21.Chr10.636	tr|F6RPS0|F6RPS0_CIOIN	98.684	228	3	0	21	248	1	228	2.06e-168	462	98.684	228	3	0	1	228	21	248	2.96e-168	462
KY21.Chr10.639	tr|F6XPU5|F6XPU5_CIOIN	70.079	127	34	1	185	307	1	127	1.99e-52	167	70.079	127	34	1	1	127	185	307	7.4e-58	180
KY21.Chr10.64	tr|F7B8B8|F7B8B8_CIOIN	75.576	217	53	0	26	242	1	217	8.01e-110	317	75.576	217	53	0	1	217	26	242	8.35e-110	317
KY21.Chr10.644	tr|F7BFD3|F7BFD3_CIOIN	100	549	0	0	21	569	6	554	0	1130	100	549	0	0	6	554	21	569	0	1130
KY21.Chr10.646	tr|H2Y3S3|H2Y3S3_CIOIN	100	122	0	0	12	133	1	122	1.03e-90	257	100	122	0	0	1	122	12	133	1.47e-90	257
KY21.Chr10.648	tr|H2Y234|H2Y234_CIOIN	100	124	0	0	15	138	1	124	9.17e-91	257	100	124	0	0	1	124	15	138	1.29e-90	257
KY21.Chr10.649	tr|F7AC23|F7AC23_CIOIN	98.485	528	8	0	5	532	1	528	0	1078	98.485	528	8	0	1	528	5	532	0	1078
KY21.Chr10.65	tr|H2Y2X4|H2Y2X4_CIOIN	98.383	1299	20	1	188	1486	1	1298	0	2687	98.383	1299	20	1	1	1298	188	1486	0	2687
KY21.Chr10.650	tr|F6YQR4|F6YQR4_CIOIN	91.032	814	13	5	3	816	1	754	0	1362	91.523	814	9	5	1	754	3	816	0	1501
KY21.Chr10.651	tr|F6RPT1|F6RPT1_CIOIN	89.702	369	13	2	146	514	29	372	0	695	89.702	369	13	2	29	372	146	514	0	695
KY21.Chr10.652	tr|F6UUY2|F6UUY2_CIOIN	98.288	584	5	1	1	584	5	583	0	1150	98.288	584	5	1	5	583	1	584	0	1150
KY21.Chr10.654	tr|F6RQ34|F6RQ34_CIOIN	99.087	219	2	0	93	311	1	219	3.99e-164	454	99.087	219	2	0	1	219	93	311	4.4e-164	454
KY21.Chr10.655	tr|A0A1W2W635|A0A1W2W635_CIOIN	100	161	0	0	19	179	1	161	1.73e-116	325	100	161	0	0	1	161	19	179	2.43e-116	325
KY21.Chr10.656	tr|F6UU83|F6UU83_CIOIN	98.261	115	2	0	2	116	1	115	4.04e-79	227	98.261	115	2	0	1	115	2	116	6.26e-79	227
KY21.Chr10.657	tr|F6UU67|F6UU67_CIOIN	99.083	109	1	0	4	112	1	109	3.26e-74	214	99.083	109	1	0	1	109	4	112	4.96e-74	214
KY21.Chr10.659	tr|F6UU58|F6UU58_CIOIN	100	73	0	0	1	73	1	73	1.17e-49	149	100	73	0	0	1	73	1	73	1.84e-49	149
KY21.Chr10.661	tr|F6UTV1|F6UTV1_CIOIN	100	337	0	0	6	342	1	337	0	686	100	337	0	0	1	337	6	342	0	686
KY21.Chr10.662	tr|F6UTS4|F6UTS4_CIOIN	98.872	266	3	0	3	268	1	266	0	538	98.872	266	3	0	1	266	3	268	0	538
KY21.Chr10.663	tr|F6UTQ2|F6UTQ2_CIOIN	95.421	546	22	2	14	557	17	561	0	1082	95.421	546	22	2	17	561	14	557	0	1082
KY21.Chr10.664	tr|F6UTE0|F6UTE0_CIOIN	84.138	145	1	1	39	161	1	145	2.1e-81	236	84.138	145	1	1	1	145	39	161	2.95e-81	236
KY21.Chr10.667	tr|H2XKN6|H2XKN6_CIOIN	96.594	323	10	1	15	337	1	322	0	624	96.594	323	10	1	1	322	15	337	0	624
KY21.Chr10.668	tr|F6RQ51|F6RQ51_CIOIN	99.41	339	2	0	47	385	1	339	0	686	99.41	339	2	0	1	339	47	385	0	686
KY21.Chr10.670	tr|H2XNN0|H2XNN0_CIOIN	88.768	276	2	3	4	250	1	276	8.52e-174	481	88.768	276	2	3	1	276	4	250	1.15e-173	481
KY21.Chr10.671	tr|F6U696|F6U696_CIOIN	99.07	215	2	0	12	226	1	215	5.02e-156	430	99.07	215	2	0	1	215	12	226	7.47e-156	430
KY21.Chr10.673	tr|F6U602|F6U602_CIOIN	96.583	439	2	1	2	440	1	426	0	870	96.583	439	2	1	1	426	2	440	0	870
KY21.Chr10.674	tr|F6U5V8|F6U5V8_CIOIN	86.26	262	12	3	208	461	110	355	1.57e-135	401	86.111	252	11	3	120	355	218	461	1.37e-135	401
KY21.Chr10.675	tr|F6RQ60|F6RQ60_CIOIN	99.561	228	1	0	223	450	1	228	3.57e-162	471	99.561	228	1	0	1	228	223	450	1.4e-162	471
KY21.Chr10.676	tr|F6S6I0|F6S6I0_CIOIN	100	286	0	0	16	301	1	286	0	597	100	286	0	0	1	286	16	301	0	597
KY21.Chr10.677	tr|H2XZJ4|H2XZJ4_CIOIN	84.815	270	8	1	4	240	1	270	7.82e-164	452	84.815	270	8	1	1	270	4	240	1.38e-163	452
KY21.Chr10.678	tr|F6S6F7|F6S6F7_CIOIN	100	114	0	0	3	116	1	114	8e-82	233	100	114	0	0	1	114	3	116	1.23e-81	233
KY21.Chr10.679	tr|F6S6E1|F6S6E1_CIOIN	95.783	498	21	0	12	509	1	498	0	962	95.783	498	21	0	1	498	12	509	0	962
KY21.Chr10.682	tr|F6RQ77|F6RQ77_CIOIN	97.659	299	7	0	58	356	1	299	0	618	97.659	299	7	0	1	299	58	356	0	618
KY21.Chr10.683	tr|F6RQ87|F6RQ87_CIOIN	96.825	63	2	0	2	64	1	63	1.49e-38	120	96.825	63	2	0	1	63	2	64	2.29e-38	120
KY21.Chr10.686	tr|F7BDP0|F7BDP0_CIOIN	92.084	758	42	3	46	794	2	750	0	1409	92.084	758	42	3	2	750	46	794	0	1408
KY21.Chr10.687	tr|F6RQA0|F6RQA0_CIOIN	93.548	62	4	0	51	112	36	97	3.67e-29	100	100	40	0	0	58	97	73	112	9.89e-17	68.6
KY21.Chr10.688	tr|F6YWA2|F6YWA2_CIOIN	99.801	502	1	0	113	614	1	502	0	1040	99.801	502	1	0	1	502	113	614	0	1040
KY21.Chr10.689	tr|H2XL41|H2XL41_CIOIN	99.644	281	1	0	11	291	1	281	0	583	99.644	281	1	0	1	281	11	291	0	583
KY21.Chr10.690	tr|F6YWA0|F6YWA0_CIOIN	99.225	129	1	0	6972	7100	1	129	1.44e-83	270	99.225	129	1	0	1	129	6972	7100	3.66e-85	270
KY21.Chr10.693	tr|H2XUJ2|H2XUJ2_CIOIN	97.619	336	8	0	2	337	1	336	0	680	97.619	336	8	0	1	336	2	337	0	680
KY21.Chr10.695	tr|F6YVW0|F6YVW0_CIOIN	97.49	239	6	0	6	244	1	239	3.64e-168	483	97.49	239	6	0	1	239	6	244	1.75e-168	483
KY21.Chr10.698	tr|F6YVV2|F6YVV2_CIOIN	100	169	0	0	289	457	24	192	2.78e-121	350	100	169	0	0	24	192	289	457	1.83e-121	350
KY21.Chr10.699	tr|H2XZ73|H2XZ73_CIOIN	96.715	274	9	0	31	304	1	274	0	540	96.715	274	9	0	1	274	31	304	0	540
KY21.Chr10.70	tr|H2XL36|H2XL36_CIOIN	98.788	330	4	0	8	337	1	330	0	674	98.788	330	4	0	1	330	8	337	0	674
KY21.Chr10.700	tr|H2Y0I9|H2Y0I9_CIOIN	100	136	0	0	146	281	1	136	2.68e-100	288	100	136	0	0	1	136	146	281	2.03e-100	288
KY21.Chr10.701	tr|A0A1W5BGB6|A0A1W5BGB6_CIOIN	99.314	437	2	1	106	541	1	437	0	864	99.314	437	2	1	1	437	106	541	0	864
KY21.Chr10.702	tr|H2XR15|H2XR15_CIOIN	96.861	223	7	0	30	252	1	223	5.73e-164	461	96.861	223	7	0	1	223	30	252	4.02e-164	461
KY21.Chr10.704	tr|Q4H2N7|Q4H2N7_CIOIN	100	477	0	0	19	495	1	477	0	971	100	477	0	0	1	477	19	495	0	971
KY21.Chr10.707	tr|F6QUV9|F6QUV9_CIOIN	96.739	368	12	0	798	1165	1	368	0	736	96.739	368	12	0	1	368	798	1165	0	735
KY21.Chr10.708	tr|F6YCP6|F6YCP6_CIOIN	100	305	0	0	2	306	1	305	0	623	100	305	0	0	1	305	2	306	0	623
KY21.Chr10.71	tr|H2Y0B7|H2Y0B7_CIOIN	99.18	488	4	0	83	570	1	488	0	1001	99.18	488	4	0	1	488	83	570	0	1001
KY21.Chr10.710	tr|C4B8X5|C4B8X5_CIOIN	100	300	0	0	7	306	1	300	0	605	100	300	0	0	1	300	7	306	0	605
KY21.Chr10.711	tr|H2XMN2|H2XMN2_CIOIN	99.245	265	1	1	3	266	1	265	0	525	99.245	265	1	1	1	265	3	266	0	525
KY21.Chr10.712	tr|F7BAT7|F7BAT7_CIOIN	100	271	0	0	5	275	1	271	0	548	100	271	0	0	1	271	5	275	0	548
KY21.Chr10.714	tr|F6PVA6|F6PVA6_CIOIN	100	79	0	0	4	82	1	79	1.13e-55	165	100	79	0	0	1	79	4	82	1.7e-55	165
KY21.Chr10.715	tr|F6PV97|F6PV97_CIOIN	98.134	268	5	0	424	691	1	268	0	531	98.134	268	5	0	1	268	424	691	0	531
KY21.Chr10.717	tr|H2Y1T3|H2Y1T3_CIOIN	67.878	1211	192	24	24	1141	1	1107	0	1413	75.57	1052	146	14	1	961	24	1055	0	1418
KY21.Chr10.72	tr|F6T3G6|F6T3G6_CIOIN	97.742	310	7	0	9	318	1	310	0	632	97.742	310	7	0	1	310	9	318	0	632
KY21.Chr10.720	tr|F6RAN6|F6RAN6_CIOIN	99.156	237	1	1	7	242	1	237	2.92e-175	480	99.156	237	1	1	1	237	7	242	4.47e-175	480
KY21.Chr10.721	tr|F6RAM6|F6RAM6_CIOIN	98.721	391	5	0	6	396	1	391	0	773	98.721	391	5	0	1	391	6	396	0	773
KY21.Chr10.722	tr|H2XNI9|H2XNI9_CIOIN	100	177	0	0	23	199	1	177	2.15e-131	365	100	177	0	0	1	177	23	199	2.99e-131	365
KY21.Chr10.723	tr|H2XKG8|H2XKG8_CIOIN	98.246	171	3	0	1529	1699	7	177	1.57e-108	342	98.246	171	3	0	7	177	1529	1699	2.22e-109	342
KY21.Chr10.724	tr|H2XQD4|H2XQD4_CIOIN	99.571	233	1	0	204	436	1	233	5.47e-172	479	99.571	233	1	0	1	233	204	436	4.57e-172	479
KY21.Chr10.727	tr|H2XQ93|H2XQ93_CIOIN	99.231	260	2	0	6	265	1	260	0	535	99.231	260	2	0	1	260	6	265	0	535
KY21.Chr10.728	tr|F6PUV1|F6PUV1_CIOIN	99.446	542	3	0	10	551	1	542	0	1104	99.446	542	3	0	1	542	10	551	0	1104
KY21.Chr10.729	tr|F6XNU2|F6XNU2_CIOIN	97.015	201	6	0	19	219	1	201	7.04e-147	412	97.015	201	6	0	1	201	19	219	6.18e-147	412
KY21.Chr10.730	tr|F6XNS3|F6XNS3_CIOIN	97.989	348	7	0	2	349	1	348	0	712	97.989	348	7	0	1	348	2	349	0	712
KY21.Chr10.732	tr|F6V1Q0|F6V1Q0_CIOIN	100	895	0	0	72	966	1	895	0	1826	100	895	0	0	1	895	72	966	0	1826
KY21.Chr10.734	tr|F6UCG0|F6UCG0_CIOIN	97.36	947	18	2	9	952	1	943	0	1902	97.36	947	18	2	1	943	9	952	0	1902
KY21.Chr10.736	tr|F6UBS8|F6UBS8_CIOIN	98.98	490	5	0	10	499	1	490	0	1017	98.98	490	5	0	1	490	10	499	0	1017
KY21.Chr10.738	tr|F6S3S9|F6S3S9_CIOIN	100	339	0	0	18	356	1	339	0	700	100	339	0	0	1	339	18	356	0	700
KY21.Chr10.739	tr|F6ZHM4|F6ZHM4_CIOIN	96.448	563	4	3	127	687	1	549	0	1094	96.448	563	4	3	1	549	127	687	0	1094
KY21.Chr10.740	tr|F6PUR6|F6PUR6_CIOIN	97.917	480	10	0	22	501	29	508	0	982	97.917	480	10	0	29	508	22	501	0	982
KY21.Chr10.743	tr|H2Y216|H2Y216_CIOIN	100	212	0	0	6	217	1	212	1.41e-158	436	100	212	0	0	1	212	6	217	2.16e-158	436
KY21.Chr10.745	tr|F6PQW3|F6PQW3_CIOIN	94.416	967	17	5	173	1132	1	937	0	1840	94.416	967	17	5	1	937	173	1132	0	1840
KY21.Chr10.749	tr|H2XME3|H2XME3_CIOIN	89.412	170	18	0	8	177	1	170	2.4e-111	315	89.412	170	18	0	1	170	8	177	3.58e-111	315
KY21.Chr10.75	tr|F6V2Z5|F6V2Z5_CIOIN	89.101	1312	38	7	231	1456	1	1293	0	2301	89.101	1312	38	7	1	1293	231	1456	0	2320
KY21.Chr10.750	tr|F6Q476|F6Q476_CIOIN	94.34	636	15	2	4	639	1	615	0	1222	94.34	636	15	2	1	615	4	639	0	1222
KY21.Chr10.751	tr|H2XM91|H2XM91_CIOIN	99.043	627	5	1	9	634	1	627	0	1283	99.043	627	5	1	1	627	9	634	0	1283
KY21.Chr10.752	tr|F6PQT5|F6PQT5_CIOIN	93.989	183	6	1	9	186	8	190	3.06e-116	353	93.989	183	6	1	8	190	9	186	9.21e-117	353
KY21.Chr10.753	tr|L7N0S7|L7N0S7_CIOIN	100	554	0	0	2	555	1	554	0	1126	100	554	0	0	1	554	2	555	0	1126
KY21.Chr10.754	tr|H2Y1U3|H2Y1U3_CIOIN	96.703	1183	11	3	457	1638	1	1156	0	2342	96.703	1183	11	3	1	1156	457	1638	0	2342
